store_name,date,price,sales,product_id,product_name,category,customer_id,customer_name,region,payment_method,discount,stock_quantity
"Saunders, Adams and Marshall",12/09/1998,205.03250237868696,76.8211055276382,961,Notebook,Roupas,3003,James Richardson,RJ,cartao,8.83,48
Soto-Rose,30/06/1996,205.03250237868696,134.0,962,Smartphone,Eletrônicos,3674,joann garza,BA,Cartão,3.32,48
Dominguez-Taylor,03/07/2011,64.96,76.8211055276382,963,Notebook,Eletrônicos,6307,Rebecca Martinez,RJ,Pix,10.58,48
dalton-cameron,17/06/2016,205.03250237868696,188.0,964,Chocolate ,Roupas,3588,Mr. James Thompson,SP,Boleto,28.99,48
riley ltd,01/11/1979,205.03250237868696,76.8211055276382,965,Caf,Alimentos,9849,Jose Allen,MG,Cartão,0.17,48
schultz inc,27/04/2024,205.03250237868696,76.8211055276382,966,Notebook,Eletrônicos,4247,Emily Clark,BA,Cartão,10.58,48
Hernandez Ltd,05/09/1999,387.69,76.8211055276382,967,Tnis,Eletrônicos,5553,Andrew Martin,SP,Pix,10.58,34
Nelson Group Store,17/10/2000,410.05,76.8211055276382,968,Smartphone,Roupas,4533,Caleb Ramsey,BA,Cartão,10.58,27
Harrison-Stark Store,19/04/1978,205.03250237868696,76.8211055276382,969,Caf ,Eletrônicos,5829,robert colon,SP,Boleto,10.58,81
Brown-Rogers Store,03/08/1996,205.03250237868696,4.0,970,Smartphone ,Roupas,3106,Evan Johnson,BA,Boleto,10.58,73
"Brown, Mills and Malone",24/06/1985,484.4,76.8211055276382,972,Tnis,Eletrônicos,6275,Russell Gutierrez,MG,Pix,10.58,39
wu ltd,05/09/2012,17.51,12.0,973,Tnis,Alimentos,9900,John Morris,BA,cartao,25.95,48
Johnson and Sons Store,30/04/2000,185.13,76.8211055276382,974,Smartphone,Alimentos,4473,sarah hendricks,MG,cartao,16.51,48
Berry Inc,08/01/2014,288.19,76.8211055276382,975,Camisa,Eletrônicos,3703,Daniel Jenkins,RS,Cartão,10.58,28
"Rios, Oconnor and Booth Store",21/01/1984,205.03250237868696,47.0,976,Tnis,Roupas,6501,Brent Wilkinson,MG,Cartão,10.33,1
"johnson, baxter and madden",15/02/1971,205.03250237868696,76.8211055276382,977,Caf ,Eletrônicos,1754,Samantha Harris,MG,Pix,6.39,90
"Lee, Short and Dickerson",24/06/2013,205.03250237868696,106.0,978,Caf,Roupas,7923,Stephen Hernandez,RS,Boleto,20.88,48
"weaver, bautista and roth",12/08/2011,205.03250237868696,145.0,979,Tnis ,Roupas,7825,Ray Rose,RS,Cartão,21.71,76
lee-diaz,18/07/2020,363.88,100.0,980,Tnis ,Alimentos,4096,david green,RJ,Pix,10.58,48
"Vasquez, Morgan and Owens",06/03/1996,15.84,76.8211055276382,981,Caf,Roupas,7963,Kelsey Ferguson DVM,BA,Cartão,10.58,48
Fox PLC,06/09/2011,47.2,176.0,982,Smartphone ,Alimentos,1107,Cassandra Brown,SP,cartao,6.22,47
brown-silva,02/01/2009,161.75,76.8211055276382,983,Camisa,Eletrônicos,1064,Crystal Torres,SP,cartao,11.25,48
charles-byrd,20/02/1973,115.98,76.8211055276382,984,Tnis,Roupas,5959,Brandon Richards,BA,Boleto,10.58,22
lee-clark,05/10/2004,391.26,76.8211055276382,985,Tnis ,Roupas,4787,Karen Lucas,RS,Pix,14.46,48
Sanders and Sons,27/03/1984,181.48,76.8211055276382,986,Caf ,Alimentos,4337,Tara Townsend,SP,Boleto,10.58,48
"Flowers, Miller and Cain Store",29/12/1996,14.15,156.0,987,Tnis,Eletrônicos,6335,Cody Freeman,SP,Pix,21.37,48
Clark and Sons Store,17/05/1994,205.03250237868696,1.0,988,Tnis,Alimentos,2767,Dr. Connie Garcia,RJ,Cartão,5.27,91
Ho Group,12/12/2024,205.03250237868696,197.0,989,Smartphone ,Eletrônicos,2287,Jessica Schmidt,SP,Cartão,10.58,52
"Bush, Navarro and Hall",14/08/2021,469.15,76.8211055276382,990,Tnis,Alimentos,6102,patrick sellers,SP,Boleto,7.12,48
"bridges, smith and vargas",27/12/2016,205.03250237868696,97.0,991,Notebook ,Alimentos,8706,Jeremy Martinez,SP,Cartão,10.58,48
"butler, quinn and shaffer",24/12/2006,205.03250237868696,76.8211055276382,992,Camisa ,Roupas,6027,Natasha Bowers,MG,cartao,22.84,48
hester ltd,11/11/2018,205.03250237868696,76.8211055276382,993,Camisa,Roupas,9508,Carrie Willis,RJ,Boleto,9.67,35
"Johnson, Savage and Gaines Store",14/05/1993,102.77,103.0,994,Tnis,Eletrônicos,1033,Shelia Jarvis,BA,cartao,10.58,48
Mitchell Group Store,02/11/1995,141.03,76.8211055276382,995,Caf,Roupas,8537,stephanie romero,RJ,cartao,10.58,57
"Castro, Miller and Moore Store",08/02/1973,38.25,76.8211055276382,996,Notebook,Roupas,3221,ashley french,RJ,Cartão,1.98,4
Jackson-White,17/08/2022,385.21,43.0,997,Camisa ,Roupas,9928,linda love,RS,Cartão,2.07,48
Aguilar and Sons Store,05/05/2003,205.03250237868696,76.8211055276382,998,Camisa,Eletrônicos,8780,Jacqueline Ross,BA,Boleto,10.58,6
koch llc,26/02/2007,205.03250237868696,195.0,999,Tnis,Eletrônicos,6812,sandra knight,RJ,cartao,18.59,48
cruz-hughes,20/07/2022,205.03250237868696,76.8211055276382,1000,Camisa,Alimentos,4701,joanne dominguez,RJ,Pix,26.22,20
Sanchez-Martinez Store,25/01/1974,205.03250237868696,76.8211055276382,1001,Caf ,Eletrônicos,6215,taylor meadows,MG,Cartão,10.58,48
Rodriguez and Sons,05/01/1985,205.03250237868696,186.0,1002,Chocolate,Roupas,8393,Holly Sanders,SP,Boleto,10.58,48
Hanson-Silva Store,17/05/2009,323.05,76.8211055276382,1003,Caf,Eletrônicos,3891,stephanie davis,RS,Cartão,23.06,30
Perry and Sons,27/03/1990,334.58,26.0,1004,Notebook,Roupas,7039,Amber Lee,RS,Cartão,10.58,61
"howard, bright and burke",24/09/1987,205.03250237868696,97.0,1005,Camisa ,Eletrônicos,6965,Michael Roth,RS,Cartão,10.58,48
Munoz-Castro,13/04/1998,381.89,76.8211055276382,1006,Chocolate,Eletrônicos,4172,carolyn cooper,MG,Pix,11.18,92
Mcpherson-Bishop Store,29/01/1998,88.04,76.8211055276382,1007,Camisa,Alimentos,8305,ashley williams,BA,Boleto,21.28,46
"flores, heath and herrera",22/09/1983,158.26,40.0,1008,Chocolate ,Eletrônicos,5161,Douglas Bartlett,SP,cartao,25.4,20
robertson plc,10/09/2015,58.52,76.8211055276382,1009,Notebook,Roupas,2079,Kimberly Howell,RJ,Cartão,10.58,86
Soto and Sons Store,01/07/2013,305.53,76.8211055276382,1010,Notebook ,Alimentos,6157,Jonathan Williams,MG,Boleto,3.11,58
johnson inc,14/07/1981,205.03250237868696,76.8211055276382,1011,Tnis ,Alimentos,8444,Richard Garrett,BA,Cartão,10.58,17
Robinson-Cooke,18/07/1980,53.46,87.0,1012,Caf,Alimentos,4389,Jennifer Jones,BA,Boleto,19.53,48
Jones-Murray,06/07/2007,205.03250237868696,106.0,1013,Caf ,Eletrônicos,8706,jessica warren,MG,cartao,11.75,48
"Young, Cannon and Reeves",17/10/2007,205.03250237868696,70.0,1014,Notebook ,Alimentos,1050,Jacqueline Cook,BA,Cartão,10.58,15
Kim-Dunn,19/12/1987,163.9,76.8211055276382,1015,Tnis ,Roupas,4018,Vicki Roberts,RS,cartao,26.94,48
"Briggs, Lopez and Cabrera Store",16/05/1994,205.03250237868696,169.0,1016,Chocolate ,Alimentos,2466,john thomas,RJ,Cartão,10.58,48
"Clark, Gray and Carr Store",11/06/1972,379.74,76.8211055276382,1017,Camisa,Roupas,7882,kaylee murphy,RJ,cartao,5.8,6
"fitzgerald, peterson and brown",24/06/2010,205.03250237868696,76.8211055276382,1018,Smartphone,Eletrônicos,4615,Jennifer Alvarez,RS,Boleto,10.58,48
Miller-Buck,04/07/1973,273.78,53.0,1019,Tnis,Alimentos,5327,Michelle Taylor,BA,Cartão,7.11,83
Calhoun Inc Store,15/02/2008,205.03250237868696,76.8211055276382,1020,Tnis,Eletrônicos,4628,victor brown,MG,Boleto,10.58,77
Jimenez LLC,26/10/1988,429.01,76.8211055276382,1021,Smartphone ,Eletrônicos,8966,michele brown,BA,Boleto,10.58,48
Garcia-Maynard Store,12/10/1998,312.45,76.8211055276382,1022,Camisa,Eletrônicos,9273,Frank Wu,MG,Boleto,10.58,84
Garner and Sons,20/11/1981,205.03250237868696,47.0,1023,Camisa ,Eletrônicos,2165,Jonathan Wade,BA,cartao,21.26,79
Smith-Haynes,02/07/1992,89.24,34.0,1024,Tnis,Eletrônicos,2967,Heather Sullivan,MG,Boleto,3.66,34
"taylor, thomas and hays",21/06/1976,205.03250237868696,58.0,1025,Tnis ,Roupas,5634,jared stephens,MG,Pix,10.58,48
"buck, cunningham and williams",10/12/2001,21.5,59.0,1026,Notebook ,Alimentos,7779,maria mclean,SP,Cartão,10.58,48
"morales, herman and rivera",26/11/2023,205.03250237868696,128.0,1027,Chocolate,Eletrônicos,7683,jeffrey downs,MG,Pix,4.92,48
"Morris, Hodges and Nichols",23/02/2002,410.25,197.0,1028,Smartphone,Eletrônicos,9024,Corey Ryan,RS,cartao,5.76,48
Chase-Garcia,12/08/1991,205.03250237868696,76.8211055276382,1029,Chocolate,Eletrônicos,5792,Rebecca Duncan,SP,Boleto,10.58,27
long plc,16/03/2005,44.16,42.0,1030,Notebook ,Roupas,1172,Jennifer Dennis,BA,Boleto,15.83,85
Calhoun-Howard,19/04/1992,205.03250237868696,34.0,1031,Caf,Eletrônicos,6607,Jason Gutierrez,BA,Boleto,21.54,41
Hughes LLC,05/12/1980,235.7,16.0,1032,Notebook,Alimentos,8330,thomas boyer,MG,Cartão,10.58,34
Hayes-Flores,19/03/2025,205.03250237868696,45.0,1033,Caf,Alimentos,2050,kelly fletcher,SP,Cartão,29.23,80
"Lawson, Leon and Lamb Store",12/06/2021,45.07,151.0,1034,Notebook,Eletrônicos,3771,Jesus Bates,MG,cartao,20.87,48
"Robinson, Rodriguez and Diaz",17/12/1975,64.92,76.8211055276382,1035,Notebook,Eletrônicos,7399,Todd Chapman,RJ,Cartão,10.47,48
Perry PLC,17/02/1981,414.49,76.8211055276382,1036,Tnis,Roupas,3496,Stephen Holland,RJ,Cartão,23.54,98
Phillips-Mason Store,29/09/1991,205.03250237868696,45.0,1037,Smartphone,Eletrônicos,6464,Felicia Johnson,RJ,Pix,23.05,22
"Kim, Ramos and Thomas",01/01/2003,205.03250237868696,188.0,1038,Tnis,Alimentos,4277,Dr. Jeffrey Cole DDS,RS,Pix,29.0,22
"Reed, Lara and Wallace Store",08/10/1977,300.15,40.0,1039,Caf,Alimentos,8890,candice clay,RJ,Pix,16.43,54
Barr-Walker Store,12/04/2010,383.47,29.0,1040,Caf ,Eletrônicos,3307,Stephanie Sellers,SP,Boleto,10.58,3
durham-johnson,21/02/1973,205.03250237868696,76.8211055276382,1041,Tnis,Eletrônicos,9132,Alicia Mcdaniel,SP,cartao,2.72,22
Kelly Group Store,19/09/2010,205.03250237868696,76.8211055276382,1042,Caf,Roupas,4008,carolyn combs,RS,cartao,21.62,7
Simmons-Phillips Store,13/06/1991,205.03250237868696,122.0,1043,Notebook ,Eletrônicos,1704,Joshua Black,RS,Cartão,1.72,45
Stephens-Barnes,09/11/1986,205.03250237868696,95.0,1044,Tnis,Eletrônicos,1098,Stacey Decker,RS,cartao,4.79,48
Mitchell-Scott Store,25/10/1973,345.11,76.8211055276382,1045,Smartphone,Roupas,2400,michael jimenez,RS,Boleto,8.04,0
Evans-Martin,01/09/1970,205.03250237868696,43.0,1046,Caf,Roupas,3332,Julie Hayes,RS,Cartão,1.83,48
salazar and sons,07/05/1972,182.45,76.8211055276382,1047,Caf ,Alimentos,5665,sandra klein,BA,cartao,1.89,2
Phillips Ltd Store,14/09/2007,205.03250237868696,132.0,1048,Chocolate ,Eletrônicos,6659,Scott Ross Jr.,SP,Boleto,10.58,48
"tucker, harrison and valdez",07/05/2003,10.92,8.0,1049,Chocolate ,Alimentos,2075,ronald jones,BA,Cartão,10.58,48
romero-curry,24/08/2017,205.03250237868696,43.0,1050,Caf,Alimentos,9586,Kevin Davis,BA,cartao,10.58,48
Alvarez Ltd,13/02/1991,308.04,76.8211055276382,1051,Chocolate,Eletrônicos,3965,Anthony Bolton,RS,Cartão,1.41,96
Baker-Sullivan,10/04/2010,205.03250237868696,76.8211055276382,1052,Smartphone,Alimentos,7002,rhonda gardner,MG,cartao,10.58,48
Swanson LLC Store,17/02/2015,334.28,94.0,1053,Tnis,Roupas,5716,Joshua Gordon,MG,Boleto,5.25,77
"holland, little and ellis",05/03/1981,205.03250237868696,163.0,1054,Caf,Alimentos,7572,Kristin Phillips,SP,Pix,10.58,48
Burns-Barron,08/05/1988,447.09,76.8211055276382,1055,Chocolate,Eletrônicos,5442,Christian Vaughn,RJ,Cartão,17.04,48
Gregory-Mora,14/03/1975,205.03250237868696,76.8211055276382,1056,Caf ,Roupas,6504,steven clark,SP,cartao,0.08,48
Chapman-Collins,18/11/1988,205.03250237868696,46.0,1057,Camisa,Roupas,7920,michael bailey,BA,cartao,3.25,48
Burke LLC,30/03/2007,403.48,87.0,1058,Caf,Eletrônicos,9852,Darlene Richardson,RJ,Boleto,3.44,48
Christensen-Reyes,22/06/2005,478.86,76.8211055276382,1059,Camisa,Eletrônicos,4200,tammy strickland,SP,cartao,10.58,43
rodriguez-moran,31/05/1986,205.03250237868696,76.8211055276382,1060,Notebook,Alimentos,6512,Randy Dougherty,SP,Pix,24.98,48
Duncan Inc,08/08/2002,205.03250237868696,114.0,1061,Tnis ,Eletrônicos,2538,Tara Allen,RJ,Pix,10.58,48
Crawford and Sons,05/04/1970,205.03250237868696,76.8211055276382,1062,Tnis ,Eletrônicos,8785,Kylie Choi MD,BA,Boleto,10.58,48
Reyes Ltd Store,18/01/2016,205.03250237868696,76.8211055276382,1063,Smartphone,Alimentos,8926,christopher ramsey,RJ,cartao,10.58,48
"Chambers, Parker and Daugherty Store",26/07/2022,114.27,130.0,1064,Camisa ,Roupas,7439,Kristie Mccarthy,SP,cartao,26.1,7
smith plc,24/05/2007,27.29,76.8211055276382,1065,Caf ,Alimentos,9904,Leon Jensen,MG,Boleto,10.58,1
Johnson Inc Store,21/10/2006,205.03250237868696,158.0,1066,Smartphone ,Eletrônicos,4551,Brittney Johnston,MG,Boleto,8.37,75
Long and Sons,08/01/1994,9.33,22.0,1067,Chocolate,Roupas,6108,amy ellis,MG,cartao,10.58,22
Rice-Roth Store,23/12/2024,89.39,20.0,1068,Caf,Roupas,8195,isaac burgess,BA,Cartão,10.58,48
"Williams, Parsons and Robbins",08/03/1984,41.61,76.8211055276382,1069,Camisa,Roupas,3254,Brenda Anderson,BA,Cartão,16.22,48
patel ltd,13/12/1983,173.88,162.0,1070,Camisa,Alimentos,4968,Nicole Anderson,RJ,Boleto,10.58,48
Williams-Reed,05/03/2006,404.85,174.0,1071,Caf,Alimentos,5811,John Poole,SP,Pix,4.45,87
Carter Ltd,27/03/2007,205.03250237868696,76.8211055276382,1072,Smartphone,Eletrônicos,6362,Crystal Brown,RJ,Cartão,10.58,57
"levy, rodriguez and leon",09/11/1989,357.87,19.0,1073,Chocolate,Alimentos,1514,Courtney Rice,MG,Pix,10.58,9
Mccarthy-Jackson,07/06/1981,205.03250237868696,76.8211055276382,1074,Notebook,Roupas,8828,carolyn mason,SP,Boleto,10.58,48
Hunter-Obrien Store,26/07/1999,303.04,55.0,1075,Caf,Alimentos,7229,Natasha Donovan,BA,Cartão,4.07,64
Cooper-Brady Store,08/04/2014,205.03250237868696,155.0,1077,Caf,Alimentos,4947,Heather Green,BA,Pix,15.48,48
cunningham-bailey,06/09/1974,205.03250237868696,76.8211055276382,1078,Tnis,Alimentos,3731,Diana Johnson,RJ,Boleto,10.58,48
"Mejia, Munoz and Bond Store",23/11/1995,205.03250237868696,76.8211055276382,1079,Caf ,Eletrônicos,6156,joshua george,RS,Boleto,10.58,48
Lopez-Scott,05/02/2019,205.03250237868696,76.8211055276382,1080,Smartphone,Roupas,2604,Jamie Campos,SP,cartao,10.58,9
"Potter, Curtis and Lozano",22/10/1991,205.03250237868696,76.8211055276382,1081,Chocolate ,Roupas,5712,kristen flores,RS,Pix,10.58,48
"Hall, Stevens and Smith Store",17/07/1990,40.61,83.0,1082,Chocolate ,Alimentos,1383,tara martinez,MG,cartao,0.2,57
wallace-forbes,20/05/1991,214.11,76.8211055276382,1083,Caf,Eletrônicos,1883,cynthia hill,BA,Pix,13.45,48
"Brooks, Davis and Smith Store",10/07/2017,232.44,104.0,1084,Notebook,Alimentos,2639,amber herman,RJ,Boleto,10.58,61
"Smith, Collins and Myers Store",07/08/2009,34.5,19.0,1085,Smartphone,Alimentos,8775,jesse scott,RJ,Boleto,10.58,48
Fuller-Allison,12/11/2013,308.64,188.0,1086,Notebook,Eletrônicos,6633,Anna Burgess,BA,cartao,1.76,48
Blankenship-Martinez,30/08/2008,68.03,76.8211055276382,1087,Notebook ,Roupas,1376,joseph cook,SP,Cartão,10.58,48
Roberts Inc Store,23/10/1992,126.52,76.8211055276382,1088,Tnis,Roupas,6099,Colin Williams,MG,cartao,10.58,48
mullen-little,17/09/2008,205.03250237868696,76.8211055276382,1089,Smartphone,Alimentos,5095,Brittney Adams,RJ,Pix,21.19,48
"everett, lewis and johnson",15/05/1986,205.03250237868696,187.0,1090,Smartphone,Roupas,3380,Donald Flores,RJ,Boleto,10.58,48
Abbott Inc,30/07/2021,149.81,76.8211055276382,1091,Smartphone,Alimentos,9916,katherine evans,RS,Pix,12.46,16
Lane Inc Store,04/02/1995,287.37,76.8211055276382,1092,Tnis ,Eletrônicos,7822,helen quinn,MG,cartao,17.08,46
Smith-Wiggins Store,08/02/2008,382.83,76.8211055276382,1093,Tnis,Roupas,4729,Amy Morris,MG,Boleto,8.12,48
Grant LLC,22/05/1976,94.0,76.8211055276382,1094,Chocolate,Alimentos,2537,James Bell,RS,cartao,10.58,48
Shelton LLC,05/11/1987,205.03250237868696,76.8211055276382,1095,Caf ,Alimentos,4680,andrew smith,BA,Pix,29.33,48
morton inc,26/12/1980,205.03250237868696,76.8211055276382,1096,Tnis,Alimentos,6540,William Austin,SP,cartao,10.58,48
"parker, liu and washington",16/09/2009,205.03250237868696,68.0,1097,Chocolate,Roupas,8784,Dale Moyer,MG,Pix,10.58,48
Goodman Group,04/10/1971,141.22,76.8211055276382,1098,Tnis,Roupas,1934,Kathryn Campbell,SP,Boleto,10.58,19
Davis Ltd,26/08/1990,390.4,76.8211055276382,1099,Caf,Alimentos,9800,megan reynolds,SP,cartao,10.58,100
Campbell-Schroeder,13/11/1981,205.03250237868696,13.0,1100,Tnis,Eletrônicos,3003,Matthew Oliver,MG,Cartão,10.58,20
williams-brown,18/07/2020,357.16,76.8211055276382,1101,Caf ,Eletrônicos,8696,Robert Jackson,BA,Cartão,10.18,48
Thornton Ltd,16/07/2006,205.03250237868696,76.8211055276382,1102,Tnis,Eletrônicos,5933,melinda robbins,SP,Boleto,0.92,48
Gilbert PLC Store,22/05/1989,227.04,76.8211055276382,1103,Camisa,Eletrônicos,6958,Jenny Ferrell,RJ,Cartão,5.02,48
"Johnson, David and Williams Store",19/10/1979,205.03250237868696,192.0,1104,Notebook,Alimentos,5871,Jon Huber,SP,Boleto,10.58,52
"Hayes, Smith and Fitzgerald",27/09/2001,90.85,169.0,1105,Tnis ,Alimentos,8665,Barry Tapia,SP,Pix,10.58,74
Kane-Charles Store,17/09/1986,146.2,76.8211055276382,1106,Smartphone,Alimentos,5820,Mark Green,RJ,cartao,10.58,48
"Hernandez, Hansen and Martin",16/08/1973,205.03250237868696,76.8211055276382,1107,Camisa,Roupas,9935,dan robbins,BA,Pix,21.11,85
"Lee, Brandt and Lawrence Store",15/01/1974,205.03250237868696,155.0,1108,Camisa,Eletrônicos,3944,Denise Willis,SP,Boleto,24.64,36
Lee LLC,25/08/1978,387.18,76.8211055276382,1109,Caf,Eletrônicos,4873,brian spears,SP,Cartão,10.58,48
"Dixon, Gonzalez and Smith Store",21/08/2017,4.8,33.0,1110,Tnis ,Eletrônicos,4251,Patricia Walker,BA,Pix,10.58,83
Greene and Sons Store,13/05/1972,476.82,19.0,1111,Caf ,Roupas,1357,Erica Green,RJ,Cartão,10.58,48
"Washington, Tran and Bruce",28/04/1974,205.03250237868696,76.8211055276382,1112,Smartphone,Alimentos,9831,joshua frederick,SP,cartao,10.58,48
"Ferguson, Wilson and Evans Store",19/06/1981,205.03250237868696,38.0,1113,Notebook,Eletrônicos,9525,Andrew Larson,SP,Cartão,21.82,48
"York, Horn and Bird Store",04/03/2016,205.03250237868696,76.8211055276382,1114,Caf ,Eletrônicos,5924,Daniel Ware,RS,cartao,12.87,57
Williams-Pruitt Store,15/10/1993,407.33,76.8211055276382,1115,Tnis,Alimentos,8440,John Holder,RJ,Pix,7.96,2
Warner LLC,21/12/1991,68.56,131.0,1116,Camisa,Alimentos,6085,kevin zimmerman,BA,Pix,10.58,48
"may, horne and preston",30/07/1988,433.47,76.8211055276382,1117,Tnis ,Eletrônicos,8198,Eric Holt,BA,Boleto,6.15,48
"ross, bishop and carter",12/07/1994,303.67,59.0,1118,Chocolate ,Roupas,7510,amy ferguson,RS,Cartão,26.9,35
"Mitchell, Dalton and Rodriguez",28/09/1977,352.41,76.8211055276382,1119,Smartphone ,Alimentos,4173,Justin Shea,BA,Pix,10.58,48
"Jenkins, Ray and Gutierrez",04/12/1995,179.2,82.0,1120,Chocolate ,Eletrônicos,7639,Daniel Carlson,RJ,Cartão,10.58,48
Morgan LLC,25/02/1992,133.99,76.8211055276382,1121,Camisa,Eletrônicos,2130,Wesley Taylor,SP,Cartão,10.58,48
"Peterson, Robinson and Pratt",20/12/1971,112.97,198.0,1122,Caf,Alimentos,8463,Joshua Nolan,SP,Pix,10.58,48
Wilson and Sons Store,23/01/1979,205.03250237868696,76.8211055276382,1123,Caf ,Alimentos,9467,Erika Wells,MG,cartao,10.58,48
Vega Inc,17/06/2023,205.03250237868696,76.8211055276382,1124,Smartphone,Roupas,2193,mark ramirez,MG,cartao,10.58,48
"Dean, Harrison and Willis Store",08/12/1998,6.92,76.8211055276382,1125,Notebook ,Eletrônicos,3394,jason fields,SP,Pix,10.58,48
lewis group,12/05/2006,205.03250237868696,76.8211055276382,1126,Notebook ,Alimentos,9416,Lori Mayo,SP,Pix,4.96,48
Hamilton-Parsons,16/06/1974,176.22,36.0,1127,Smartphone,Alimentos,7390,nicole nelson,MG,Cartão,6.64,48
Evans-Stephens Store,24/10/2020,205.03250237868696,10.0,1128,Smartphone,Eletrônicos,3980,Amber Ruiz,RS,Boleto,3.23,48
Davis-Saunders,09/10/1976,41.03,76.8211055276382,1129,Tnis ,Alimentos,2985,Linda Gomez,SP,Pix,1.02,48
Frederick Ltd,11/09/2000,54.44,81.0,1130,Camisa,Eletrônicos,5276,christina madden,MG,Cartão,10.58,65
Long Ltd,05/12/1998,205.03250237868696,76.8211055276382,1131,Notebook,Roupas,3592,Troy Johnson,BA,cartao,8.37,48
Harrison and Sons,16/12/1981,18.51,68.0,1132,Caf,Eletrônicos,4469,Angela Hawkins,RS,Cartão,1.24,48
Berry-Miller Store,25/08/2016,205.03250237868696,76.8211055276382,1133,Tnis,Alimentos,7851,Christine Harrell,RS,Boleto,10.58,48
"stone, cummings and villanueva",04/11/2020,297.21,76.8211055276382,1134,Camisa,Eletrônicos,6750,Dr. Austin White Jr.,SP,Pix,10.58,48
Castillo Ltd,22/01/2014,28.21,165.0,1135,Camisa ,Alimentos,2060,shawn glass,BA,Cartão,10.58,79
Paul-Bass,13/03/1972,282.61,76.8211055276382,1136,Smartphone,Alimentos,2763,Wayne Mejia,BA,Pix,6.41,52
jennings llc,24/06/1998,446.45,76.8211055276382,1137,Tnis,Roupas,5989,Sally Cobb,MG,Pix,10.58,48
Lucas Group,28/10/1984,205.03250237868696,95.0,1138,Tnis ,Roupas,7382,Kathy Beck,RJ,Cartão,6.3,33
Jones-Li Store,25/12/1992,205.03250237868696,42.0,1139,Camisa ,Roupas,9080,kimberly johnson,MG,Boleto,10.58,79
"Huynh, Simmons and Brown",20/01/1971,299.83,135.0,1140,Notebook ,Eletrônicos,8281,jamie mcdonald,BA,Boleto,24.92,48
Hernandez-Gray Store,06/10/2019,205.03250237868696,19.0,1141,Smartphone,Roupas,4144,Colleen Gardner DDS,RS,Boleto,10.58,48
Black-Anderson Store,18/06/1989,205.03250237868696,1.0,1142,Caf,Roupas,8120,Amanda Davis,SP,Pix,10.58,89
"ross, barnett and ferguson",13/03/1990,61.05,29.0,1143,Chocolate ,Eletrônicos,4759,Annette Kim,RJ,Cartão,15.54,48
Mejia-Huber,23/07/2022,133.27,40.0,1144,Caf ,Alimentos,7387,Gordon Williams DDS,RS,Boleto,10.58,94
Berry-Knight Store,12/08/1980,363.85,76.8211055276382,1145,Caf,Eletrônicos,5685,Sandra Ortega,BA,Boleto,8.37,48
Villanueva-Mercer,28/10/1978,205.03250237868696,28.0,1146,Camisa,Eletrônicos,6213,jessica reynolds,RJ,Cartão,13.69,41
alexander-robertson,03/05/1997,140.49,76.8211055276382,1147,Notebook ,Eletrônicos,6050,Daniel House,RS,Cartão,10.58,48
"nelson, ray and carr",11/01/2004,205.03250237868696,76.8211055276382,1148,Chocolate ,Alimentos,1157,ryan hicks,MG,cartao,6.49,48
"Preston, Miller and Wilkins",08/10/2024,205.03250237868696,76.8211055276382,1149,Tnis ,Alimentos,9622,Stacy Morris,MG,cartao,10.58,48
Ellis Ltd Store,27/03/2007,205.07,121.0,1150,Tnis,Roupas,8254,Mary Baker,RS,cartao,7.57,19
Williams-Moore,04/12/1980,205.03250237868696,76.8211055276382,1151,Chocolate ,Roupas,8908,joshua wiley,SP,Pix,29.47,94
"moore, hernandez and chavez",01/05/1975,20.63,76.8211055276382,1152,Caf ,Alimentos,8552,Jonathan Turner,MG,Pix,10.06,68
Acosta-Sandoval Store,01/07/1988,179.59,91.0,1153,Smartphone,Eletrônicos,8248,Shelia Baker,RS,cartao,10.58,94
Walsh Group,25/01/2022,205.03250237868696,76.8211055276382,1154,Smartphone,Roupas,7329,Donald Eaton,RJ,Boleto,11.11,75
Chen Inc,26/03/1975,332.7,71.0,1155,Camisa,Alimentos,6826,anita monroe,MG,Boleto,23.35,48
Hill-Berg,07/08/1986,341.73,76.8211055276382,1156,Tnis ,Eletrônicos,8580,james schultz,RS,Cartão,7.72,48
Smith PLC Store,15/11/1991,205.03250237868696,76.8211055276382,1157,Chocolate,Alimentos,3328,Charles White,RJ,Pix,18.42,22
Campbell PLC,12/05/2021,444.16,19.0,1158,Camisa ,Roupas,8976,Stacy Harris,SP,Pix,5.2,48
"anthony, henderson and perry",28/10/1998,493.22,180.0,1159,Chocolate ,Roupas,9953,Mr. Stephen Alexander,MG,Pix,25.42,48
"Wagner, Johnson and Lynch Store",20/03/2023,456.47,162.0,1160,Smartphone,Eletrônicos,5203,Kim Cruz,BA,Cartão,10.58,48
Hart-Myers,22/01/1982,205.03250237868696,61.0,1161,Camisa,Eletrônicos,1147,Carol Chapman,RS,Cartão,23.05,48
Young-Pitts Store,02/12/2013,205.03250237868696,15.0,1162,Notebook ,Roupas,6633,michael kelly,BA,Pix,26.91,86
Contreras LLC,06/02/2018,205.03250237868696,76.8211055276382,1163,Chocolate,Eletrônicos,7233,joshua douglas,BA,Pix,10.58,37
Stephens-Wilson,24/02/1992,16.24,130.0,1164,Caf,Alimentos,9433,Christopher Rivas,RJ,Boleto,10.58,48
Garrett-Branch,30/06/1992,205.03250237868696,120.0,1165,Smartphone,Eletrônicos,4132,Lisa Rice,RJ,Cartão,10.58,48
